,score,accuracy,pred_rate
0,-456,16.071428571428573,8.959999999999999
1,-462,14.018691588785046,8.559999999999999
2,-504,13.793103448275861,9.28
3,-531,13.278008298755188,9.64
4,-417,17.972350230414747,8.68
5,-405,18.6046511627907,8.6
6,-462,14.678899082568808,8.72
7,-390,20.454545454545457,8.799999999999999
8,-522,14.049586776859504,9.68
9,-531,12.97071129707113,9.56
10,-465,17.573221757322173,9.56
11,-474,14.732142857142858,8.959999999999999
12,-513,13.304721030042918,9.32
13,-450,15.59633027522936,8.72
14,-447,16.591928251121075,8.92
15,-573,11.336032388663968,9.879999999999999
16,-420,16.019417475728158,8.24
17,-477,14.666666666666666,9.0
18,-381,20.187793427230048,8.52
19,-423,17.209302325581397,8.6
20,-405,19.17808219178082,8.76
21,-465,15.246636771300448,8.92
22,-465,14.285714285714285,8.68
23,-363,21.052631578947366,8.36
24,-429,16.113744075829384,8.44
25,-633,11.07011070110701,10.84
26,-534,12.288135593220339,9.44
27,-480,15.217391304347828,9.2
28,-447,17.180616740088105,9.08
29,-402,17.78846153846154,8.32
30,-498,14.529914529914532,9.36
31,-402,18.69158878504673,8.559999999999999
32,-504,14.102564102564102,9.36
33,-531,12.97071129707113,9.56
34,-435,17.194570135746606,8.84
35,-483,12.903225806451612,8.68
36,-609,10.81081081081081,10.36
37,-357,20.100502512562816,7.960000000000001
38,-441,17.62114537444934,9.08
39,-327,22.885572139303484,8.04
40,-315,25.118483412322274,8.44
41,-402,18.69158878504673,8.559999999999999
42,-591,11.067193675889328,10.12
43,-477,14.977973568281937,9.08
44,-543,14.785992217898833,10.280000000000001
45,-450,15.909090909090908,8.799999999999999
46,-426,17.431192660550458,8.72
47,-615,9.486166007905137,10.12
48,-513,14.225941422594143,9.56
49,-543,13.94422310756972,10.040000000000001
50,-441,16.7420814479638,8.84
51,-423,18.385650224215247,8.92
52,-462,15.0,8.799999999999999
53,-570,11.065573770491802,9.76
54,-528,14.227642276422763,9.84
55,-579,10.612244897959183,9.8
56,-504,15.289256198347106,9.68
57,-402,18.69158878504673,8.559999999999999
58,-660,10.714285714285714,11.200000000000001
59,-405,19.457013574660635,8.84
60,-486,15.086206896551724,9.28
61,-504,13.793103448275861,9.28
62,-654,9.62962962962963,10.8
63,-486,15.086206896551724,9.28
64,-438,17.982456140350877,9.120000000000001
65,-555,13.438735177865613,10.12
66,-519,14.40329218106996,9.719999999999999
67,-462,17.372881355932204,9.44
68,-414,15.5,8.0
69,-435,17.77777777777778,9.0
70,-330,21.93877551020408,7.84
71,-477,15.283842794759824,9.16
72,-474,13.425925925925927,8.64
73,-420,16.666666666666664,8.4
74,-426,16.822429906542055,8.559999999999999
75,-528,13.025210084033615,9.520000000000001
76,-612,11.654135338345863,10.639999999999999
77,-402,19.26605504587156,8.72
78,-456,16.071428571428573,8.959999999999999
79,-606,11.153846153846155,10.4
80,-447,14.354066985645932,8.36
81,-420,19.02654867256637,9.04
82,-627,9.652509652509652,10.36
83,-402,18.39622641509434,8.48
84,-408,17.92452830188679,8.48
85,-405,19.730941704035875,8.92
86,-414,17.142857142857142,8.4
87,-465,17.842323651452283,9.64
88,-462,15.0,8.799999999999999
89,-495,15.481171548117153,9.56
90,-510,15.725806451612904,9.92
91,-489,15.021459227467812,9.32
92,-441,15.492957746478872,8.52
93,-558,11.885245901639344,9.76
94,-606,10.546875,10.24
95,-567,12.048192771084338,9.959999999999999
96,-495,15.481171548117153,9.56
97,-504,15.573770491803279,9.76
98,-603,8.979591836734693,9.8
99,-570,11.693548387096774,9.92
