,score,accuracy,pred_rate
0,189,69.32515337423312,6.52
1,93,58.857142857142854,7.000000000000001
2,96,58.69565217391305,7.359999999999999
3,102,59.55056179775281,7.12
4,147,64.32748538011695,6.84
5,198,68.75,7.04
6,126,62.80487804878049,6.5600000000000005
7,207,69.49152542372882,7.08
8,195,70.96774193548387,6.2
9,75,57.06214689265536,7.08
10,144,64.63414634146342,6.5600000000000005
11,129,63.52201257861635,6.36
12,192,68.82352941176471,6.800000000000001
13,132,62.5,7.04
14,129,62.01117318435754,7.16
15,159,64.97175141242938,7.08
16,162,66.46341463414635,6.5600000000000005
17,48,54.49438202247191,7.12
18,201,70.3030303030303,6.6000000000000005
19,81,57.98816568047337,6.76
20,105,60.23391812865497,6.84
21,108,60.588235294117645,6.800000000000001
22,36,53.191489361702125,7.5200000000000005
23,198,70.1219512195122,6.5600000000000005
24,117,61.81818181818181,6.6000000000000005
25,168,66.0919540229885,6.959999999999999
26,117,61.27167630057804,6.92
27,207,69.94219653179191,6.92
28,90,58.720930232558146,6.88
29,105,61.0062893081761,6.36
30,132,63.41463414634146,6.5600000000000005
31,96,58.88888888888889,7.199999999999999
32,111,60.946745562130175,6.76
33,174,67.6829268292683,6.5600000000000005
34,111,61.212121212121204,6.6000000000000005
35,87,58.10055865921788,7.16
36,141,63.128491620111724,7.16
37,132,62.643678160919535,6.959999999999999
38,138,63.2183908045977,6.959999999999999
39,9,50.887573964497044,6.76
40,165,65.71428571428571,7.000000000000001
41,117,62.11180124223602,6.4399999999999995
42,126,62.65060240963856,6.64
43,51,54.91329479768786,6.92
44,93,58.95953757225434,6.92
45,87,58.285714285714285,7.000000000000001
46,138,63.85542168674698,6.64
47,210,70.83333333333334,6.72
48,90,58.92857142857143,6.72
49,153,64.91228070175438,6.84
50,201,69.36416184971098,6.92
51,93,58.46994535519126,7.32
52,183,68.71165644171779,6.52
53,180,67.64705882352942,6.800000000000001
54,87,58.38150289017341,6.92
55,114,61.30952380952381,6.72
56,156,65.11627906976744,6.88
57,120,61.76470588235294,6.800000000000001
58,129,63.190184049079754,6.52
59,78,57.738095238095234,6.72
60,192,69.51219512195121,6.5600000000000005
61,135,63.005780346820806,6.92
62,108,60.97560975609756,6.5600000000000005
63,123,61.452513966480446,7.16
64,162,66.66666666666666,6.4799999999999995
65,138,62.92134831460674,7.12
66,150,63.73626373626373,7.28
67,120,62.19512195121951,6.5600000000000005
68,183,68.48484848484848,6.6000000000000005
69,162,66.07142857142857,6.72
70,132,63.095238095238095,6.72
71,48,54.59770114942529,6.959999999999999
72,150,65.625,6.4
73,111,60.946745562130175,6.76
74,132,63.095238095238095,6.72
75,90,58.82352941176471,6.800000000000001
76,117,61.27167630057804,6.92
77,114,60.43956043956044,7.28
78,45,54.18994413407822,7.16
79,180,67.85714285714286,6.72
80,93,58.857142857142854,7.000000000000001
81,102,59.77011494252874,6.959999999999999
82,57,55.828220858895705,6.52
83,114,60.79545454545454,7.04
84,156,65.29411764705883,6.800000000000001
85,150,63.888888888888886,7.199999999999999
86,195,70.1863354037267,6.4399999999999995
87,105,60.60606060606061,6.6000000000000005
88,171,66.66666666666666,6.84
89,129,62.28571428571429,7.000000000000001
90,123,61.849710982658955,6.92
91,66,56.395348837209305,6.88
92,135,62.857142857142854,7.000000000000001
93,90,58.620689655172406,6.959999999999999
94,30,52.74725274725275,7.28
95,93,58.5635359116022,7.24
96,162,66.07142857142857,6.72
97,129,62.28571428571429,7.000000000000001
98,186,68.90243902439023,6.5600000000000005
99,57,55.367231638418076,7.08
